concept_id,gloss,generosity,is_nonhit_control,tk_segment,an_segment,context,support,confidence
six,SIX,2,0,-ok/-ɔk,-om/-um/-əm,nucleus + coda,"TK: lɔk, hok, lok, ɣɔk, jɔk, zok; AN: anum, anəm, unum, enem",4
six,SIX,2,0,m/n (in KRA),n/m (prefinal/consonantal),CVC structure (Kra forms),"TK: mjaŋ, nam, ńaŋ; AN: anəm, nomu, enim, anum",3
skin,SKIN,2,0,pa-/pui-/pai-/pei-,pa-/ba-/βa-,"onset, full word","TK: pai², pui.²¹², pei.²; AN: paːnit, balat, bɨlat, βaŋəʃ",4
skin,SKIN,2,0,naŋ-/nɐŋ-/nuaŋ-/nɔ:ŋ-/năŋ-,lang-/lund-/kul-/kol-,"CVC(C) skeleton, onset+nucleus","TK: n̪aŋ, naŋ⁵⁴ʔ, năŋ323, nɐŋ⁵⁴ʔ, nuaŋ1, nɔ:ŋ4; AN: langgit, lundis, kulit, kolit",3
skin,SKIN,2,0,-ŋ (coda),-ŋ/-n (coda),word-final coda,"TK: laŋ.¹, n̪aŋ, naŋ²⁴; AN: kulaluŋ, baŋəs, yabun",3
skin,SKIN,2,0,ka-/qa-,ka-/qa-/ku-,onset,"TK: ka33, ka.⁴², qa.⁰; AN: kahuŋ, kulit, qaɬic, kulaluŋ",3
sleep,SLEEP,2,0,nVn,nan,whole form,"TK: nan (kam_sui, tai), AN: nan (shwng)",5
sleep,SLEEP,2,0,nɔn; non; nɯn,menek; mainə́p,"nasal-initial, high central vowel nucleus, nasal coda","TK: non, nɔn, nɯn (tai); AN: menek, mainə́p (shwng, formosan)",3
sleep,SLEEP,2,0,n- (onset),m- (onset),"onset, especially with nasal codas","TK: nun, nɔn; AN: menek, miip, mara (formosan/shwng)",2
sleep,SLEEP,2,0,lap (coda),lep; inep; lipe,coda/palatal-labial closure,"TK: lap (tai), AN: inep (formosan), lipezeŋ (wmp)",2
sleep,SLEEP,2,0,ts-; t- (onset hlai),t- (onset wmp),onset,"TK: tsɔn, tu:n, tson (hlai); AN: tulog, tuyog, tujug, turóg (wmp)",3
sleep,SLEEP,2,0,"u/o (vowel nucleus, hlai/tai)","u/o (vowel nucleus, wmp)",nucleus of CVC syllable in 'sleep'-type roots,"TK: tu:n, tso:n, nɔn (hlai, tai); AN: tulog, turóg, tuyog (wmp)",3
small,SMALL,2,0,n,t/d,onset (CVC roots),"TK: nai, niŋ, nɔi, nai, ʔni; AN: tikcaa, təkí'aʔ, dik, itek, deʔisek",2
small,SMALL,2,0,k,k/q,coda (CVC roots),"TK: nak, l̪ek, lek, tɔk, tik; AN: tik, itek, latíq, bitsiq",3
small,SMALL,2,0,t,t,onset (CVC roots),"TK: tɛn, tja, tɔk, tik; AN: tikcaa, təkí'aʔ, takiyuc, itek",4
small,SMALL,2,0,s/θ,s,onset,"TK: sai, sɐi, θai, θɜi; AN: pipis, maisot, bissáng, pusirit",2
small,SMALL,2,0,ȵ,n,onset (palatal/nasal initial),"TK: ȵɘi, ȵɐi, ȵɛ̈i; AN: maini, ban'ʔit",1
small,SMALL,2,0,l,l,onset (CVC roots),"TK: lek, lék, łai; AN: bilak, kely, malatiq",2
small,SMALL,2,0,ai,i,nucleus/vowel,"TK: nai, sai, θai, łai; AN: itek, kely, pipis, maliit",2
smellperceive,SMELL (PERCEIVE),2,0,m,m,onset,"TK: me.¹³, mau.⁴², mʊp⁴⁴, dom.¹; AN: marisauvu, mokobou, mahamot",5
smellperceive,SMELL (PERCEIVE),2,0,n,n,onset,"TK: nən.⁴, nom.³, ȵou⁵⁵, ȵɔu³³; AN: nasĕm, sanek, sakanúx",4
smellperceive,SMELL (PERCEIVE),2,0,l,l,onset or coda,"TK: lom.⁶, lɔm.¹; AN: daʔlun, sakanúx, haŋutɨn",3
smellperceive,SMELL (PERCEIVE),2,0,ŋ,ŋ,onset,"TK: ŋhjut.⁷; AN: vaŋsís, haŋutɨn, angob, toŋut",4
smellperceive,SMELL (PERCEIVE),2,0,s,s,onset,"TK: sɨp.⁸, sɛu.¹, śup.⁷; AN: sazəkən, sakanúx, sɨ'ʔɨp, sanek, smkənux",5
smellperceive,SMELL (PERCEIVE),2,0,au/ɐu/ɔu,au/au/aw,vowel nucleus/mid diphthong,"TK: mau.⁴², ȵou⁵⁵, ɲɐu⁴⁵, ȵɔu³³; AN: sumauk, marisauvu, smkənux, ebáw",3
smellperceive,SMELL (PERCEIVE),2,0,d,d,onset,"TK: dom.¹, dâayklìn, ʔdum.¹, ʔdʊm⁴²; AN: daêp, daʔlun, ngadog",3
smokeexhaust,SMOKE (EXHAUST),2,0,wan/van,as-; us-; (h)us-,onset and nucleus (CVC skeleton),"TK: wan.², ʋɐn²³¹, wɐn²³¹, van.²; AN: asu, aso, úsok, husʔul, husok",3
smokeexhaust,SMOKE (EXHAUST),2,0,kw/kʰw,qu-/ku-,onset cluster,"TK: kwan.¹, kwɐn, kʰuan; AN: qumbu, qucʔul, quluŋún",2
smokeexhaust,SMOKE (EXHAUST),2,0,hɔn/xɔn,hon/han/hu-,onset and nucleus; CVn/CV,"TK: hɔn²³², xɔn², khwan; AN: hetona, husʔul, hiluq",2
smokeexhaust,SMOKE (EXHAUST),2,0,zaj/zăj,as-/es-,onset and vowel,"TK: zaj33, zăj31; AN: asu, aso, asû",2
smooth,SMOOTH,2,0,l,l,"onset, initial position","TK: lɨ:n, liap, ləm, lau, luam; AN: lelemo, malalama, malama, mle-",4
smooth,SMOOTH,2,0,ə/a/u (open vowel),a/a/ə (open vowel),"nucleus, after initial lateral","TK: ləm, la(u), luam, lamun; AN: malama, malamatra, lelemo",4
smooth,SMOOTH,2,0,m,m,"following initial l, within syllable or as onset","TK: lamun, ləm, luam; AN: mama, malama, memehe, maemaea",3
smooth,SMOOTH,2,0,n,n,in coda or medial clusters,"TK: lɨ:n, lə:n, kan, luam; AN: manomanole!a, mamana!a, ndɔndɔloa",3
smooth,SMOOTH,2,0,s,s,"onset, initial or s+consonant clusters","TK: s̪a, sa, s̪a_mɤɤ; AN: salu, smut, snahlu",2
snake,SNAKE,2,0,ŋ,u(l),word-initial onset or onset+vowel,"TK: ŋuu, ŋou, +ŋu²¹³, ŋɨa; AN: ulay, ʔulud, urog, uláy, ʔuleg",4
snake,SNAKE,2,0,u,u,nucleus/vowel,"TK: ŋuu, ŋou, +ŋu²¹³; AN: ulay, ʔulud, urog, uláy, ʔuleg, ubíŋan",5
snake,SNAKE,2,0,s,s/z/l,onset,"TK: sui, hui²; AN: lisu, zisu, soɭao, ʃiβaLiʔ",2
snake,SNAKE,2,0,t/d,d/l,"onset, onset cluster alternation","TK: tui, taːŋ, ta:ŋ.⁶; AN: ulad, ʔulad, uláy, ʔuleg",2
snake,SNAKE,2,0,ŋ,n/ŋ,coda/nasal rhyme,"TK: taːŋ, ma.⁴²_ŋkəu.³¹, ŋjĩe.²; AN: uláy(n), uneg, ubíŋan",2
sniff,SNIFF,2,0,h,h,onset,"TK: hɔm (kra), hau (tai), ha:i (hlai); AN: hoŋi, honi, huŋa (oceanic)",4
sniff,SNIFF,2,0,m,m,onset,"TK: mau (kra), hɔm (kra), ʔdum (tai); AN: mihi, mitròka, ʔuʔume (oceanic/western_mp)",3
sniff,SNIFF,2,0,n,n,coda/interior,"TK: nan, nən (kam_sui); AN: ponos, ponosia, hoŋi, honi, ponosa (oceanic)",3
sniff,SNIFF,2,0,d,p,"onset, CVC skeleton","TK: dom, dum (tai); AN: ponos, puliŋgasum, ponosia (oceanic)",2
sniff,SNIFF,2,0,VVm,ona,rime or full stem,"TK: lom (tai), dom (tai), hɔm (kra); AN: ponos, hona, lopona, lipona (oceanic)",2
son,SON,2,0,l-,n-,syllable onset,"TK: lak, luk, la:k, lu:k / AN: nucuk, natuk, netuk, nanu-",2
son,SON,2,0,-k,-k,coda (CVC skeleton),"TK: lak, luk, la:k, lu:k / AN: nucuk, natuk, netuk",4
son,SON,2,0,"a, u, ɨ (nucleus)",u (nucleus),vowel nucleus (CVC root),"TK: lak, luk, la:k, lɨk / AN: nucuk, natuk, netuk",3
soul,SOUL,2,0,wan,varua/wairua,"CVC skeleton (onset+w/initial labials, coda-n/r)","TK: wan, kwan (kam_sui), wan (tai); AN: varua, wairua (oceanic)",4
soul,SOUL,2,0,kwan,fan-,onset cluster with labiovelar or labial+vocalic,"TK: kwan, kwan (kam_sui); AN: fanahi (western_mp)",3
soul,SOUL,2,0,"ŋɔn, ŋau, məŋ","ŋ(o)u, auŋa, oŋu","onset+open syllable, nasal velar+back vowel","TK: ŋɔn (kra), ŋau (kra), xɔn (tai), məŋ (tai); AN: oŋu-na, auŋa-na, ŋu-na (oceanic)",3
soul,SOUL,2,0,hɔn/hun,fan- / han-,"onset aspiration, nasal coda","TK: hɔn (tai), hun (kra); AN: fanahi (western_mp), hi!ona (oceanic)",2
soul,SOUL,2,0,win/wi,wairu- / wai-,initial wV with high front vowel or diphthong,"TK: winyaan (tai), win (tai), wi-ŋen (tai); AN: wairua (oceanic)",3
soul,SOUL,2,0,"lei, lɛŋ, la.","laumalie, lulula","liquid/l onset, mid vowel sequence","TK: lei (kra), lɛŋ (lakkia), la (kra); AN: laumālie, lulula (oceanic)",2
soul,SOUL,2,0,"han, xan",hana- / mauri_ha!a-,"aspirated/velar onset, open/low vowel, nasal coda","TK: xan (tai); AN: hana (oceanic), ha!a-na (oceanic)",1
south,SOUTH,2,0,na:m/nam,nama (hema),CVC (nasal+vowel+m/n),"TK: 'nam', 'na:m' (kam_sui, lakkia_biao, tai); AN: 'hema'",2
south,SOUTH,2,0,ta:j/tai/taj/ta:ŋ,ta/sa/tonga/toŋa,onset + open syllable or nasal coda,"TK: 'taj', 'tai', 'ta:ŋ' (tai); AN: 'tonga', 'toŋa', 'saot', 'tuatoka', 'apa.toŋa'",3
south,SOUTH,2,0,ŋ (coda),"ŋ (coda/medial, as in toŋa/tonga)",nasal coda,"TK: 'ta:ŋ'; AN: 'toŋa', 'tonga'",3
south,SOUTH,2,0,n (onset),n (intervocalic/onset),nasal onset/in-word,"TK: 'na:m', 'nam'; AN: 'vanaɸsax', 'cerenataua'",2
spider,SPIDER,2,0,ka(u/w),la(w)a,onset + main vowel,"TK: ka:u, ka:w, kwa:u, kjaːu, klaːu / AN: lawaʔ, lalawaq, lawà, laláwa, kalalawaʔ",4
spider,SPIDER,2,0,ŋ,ŋ,coda/final nasal,"TK: kuŋ, moŋ, ɣoŋ, loɐŋ / AN: kaluaŋkaŋ, falalutuŋ",4
spider,SPIDER,2,0,k,k,onset/start of CVCV root,"TK: ka:, koŋ, kuŋ / AN: katu, kakatu, kaluaŋkaŋ, k.a.l.a.w̃.a",4
spider,SPIDER,2,0,c/ɕ/j,k/g,"onset, especially in palatal clusters or with front vowels","TK: cjaːu, cɕaːu, kjaːu / AN: kakatu, kamangkamang, gagamba",2
spider,SPIDER,2,0,m,m,nasal in CVCV reduplicants,"TK: məm, mum, maeaeŋmum / AN: kamangkamang, kalmamɔq, kahimboboʔ",2
spider,SPIDER,2,0,pa~ma~ba,ba~pa,"lexical root, possibly nursery/reduplicant roots","TK: pa:ŋ, ma:ŋ / AN: bakaka, bapopaŋ, gagamba",1
spit,SPIT,2,0,l,l,onset and medial,"TK: la:i, nam_la:i, lam_la:i, hlai łoi; AN: laβay, loˈdaʔ, dula, lurâ, djilai",4
spit,SPIT,2,0,a:i,ai/ay,nucleus/coda,"TK: la:i, lam_la:i, nom_ło:i; AN: djilai, laβay, puaŋaai",3
spit,SPIT,2,0,n,n/d,onset (first element and prefix/root),"TK: nam_la:i, na:m_la:i, nan, nom; AN: dula, duplâ, dura, taẓunaʔ",3
spit,SPIT,2,0,pj/pjɔ,dj,onset cluster/simple onset,"TK: pjo, pjɔ; AN: djilai",2
spit,SPIT,2,0,m,m,onset,"TK: mja:i, muk, mom; AN: mallusab, momúe, matnipah",2
split,SPLIT,2,0,ph-,b-,onset,"TK: pha:, pha.⁵, phu.; AN: baká, bakká, bawukɔ, busak, biak, ba(k)-",4
split,SPLIT,2,0,pa-,ba-/pa-,onset,"TK: pa:k, pha:, pa:k.⁸; AN: baká, bakká, ba-, baka-en, busak, biak, paka-, baká",4
split,SPLIT,2,0,-k,-k,coda,"TK: pa:k, cak, tɛ:k; AN: baká, bakká, busak, biak, kapau",5
split,SPLIT,2,0,bu-,bu-,onset,"TK: bu:ŋ; AN: busak, mogbolong",2
split,SPLIT,2,0,kh/k-,k-,onset,"TK: khwa, khai, cak; AN: kapau, kaba-, kab-",3
squeeze,SQUEEZE,2,0,nVn / ȵVn,nVn / mVm / manan,CVC skeleton,"TK: nɛn, ȵɛn, nɐn, ȵɐn; AN: banan, manan-daitsy, beniniq",3
squeeze,SQUEEZE,2,0,b/p- (onset),p/b- (onset),onset-initial,"TK: bip, bit, pan; AN: puga, pitos, banan",3
squeeze,SQUEEZE,2,0,mV(C),mV(C),initial nasal,"TK: mip, mi:t, mi:p; AN: mamiaky, magpuga, mo-mitodu, mipositra, mam-",4
squeeze,SQUEEZE,2,0,k- (onset),k- (onset),onset-initial,"TK: kan, khán, kam-; AN: kompəə, kəmɨs, katasín, kanamuʔ",4
squeeze,SQUEEZE,2,0,-an (coda/nucleus),-an (coda/nucleus),final,"TK: nɛn, nɐn, kan; AN: banan, manan-",2
steal,STEAL,2,0,l/j,k/g,onset,"TK ljak/kjak/ljak (Kam-Sui, Tai) vs. AN karau, koopa, kɔʔua, g.u.p.eː.t (Shwng, Formosan, W.MP)",3
steal,STEAL,2,0,k,k,onset,"TK kja(k), cak, tsak, lak (Kam-Sui, Tai) vs. AN kawat, karau, koopa (W.MP, Shwng)",4
steal,STEAL,2,0,ak,aw/au,coda,"TK tsak, tsak, cak, lak (Tai) vs. AN takaw, nakaw, kawat, takawun (W.MP)",4
steal,STEAL,2,0,m/l,m/n,"onset, alternate roots","TK mo:i, lu:m (Tai, Kra) vs. AN manako, mnagaw, marmaʔ (W.MP, Formosan)",2
stick,STICK,2,0,ka/kɐ,ka,onset syllable; root initial,"TK: kɐn⁴⁵, kwɐn⁴⁵; AN: kayu, káyu, kahuy, kahui, ka'yoʔ, kahew, kioʔo, kálu",5
stick,STICK,2,0,ŋ/-n,-u/-uy,"coda, nucleus in monosyllabic forms","TK: tɐŋ²¹⁴, kɛŋ³¹, klaŋ³²; AN: kayu, kayuy, kapuy, kahuy",3
stick,STICK,2,0,f,h,"onset, especially before 'a'/'ɐ'/low vowels","TK: fɐi²¹, fɛ̈i³³; AN: kahuy, kahui (possible lenition/spirantization chain)",2
stick,STICK,2,0,t,d/t,"onset, in secondary/compound forms","TK: tɐt⁵⁵, tɜt⁵⁵, tɤŋ²¹⁴, tɜŋ²¹⁴; AN: tuddúng, tuding-, teken, tokun, tattakor, tuting-",4
stick,STICK,2,0,ɔ/a,a/á,"nucleus vowel, non-high","TK: mɔk³⁴, mɔk²², klaŋ³², kɛŋ³¹; AN: káyu, kahuy, kálu, tapakazo",3
straight,STRAIGHT,2,0,t-/ts-/θ-/tro-,t-/to-/tɔ-,"onset (CVC, CVN)","tai toŋ, troŋ, t̪oŋ, tsɪŋ vs. oceanic totoŋono, tɔtɔlɔŋɔ, totonu, totɔ, ōto, tonĵomo",4
straight,STRAIGHT,2,0,-ŋ (coda or final),"-ŋ, -n, -no (coda/final)",coda/final position,"tai toŋ, troŋ; kam_sui haŋ, saŋ, ɕaŋ; vs. oceanic totoŋono, tɔtɔlɔŋɔ, totonu, tonĵomo",4
straight,STRAIGHT,2,0,s-/z-/ɕ-/ś-,s-/si-/su-,"onset (before vowel, initial simplex)","tai sɨ:, so, sɔ; kam_sui saŋ, ɕaŋ, zjaŋ; vs. oceanic sika, susuka, western_mp mahisy, mahise",3
straight,STRAIGHT,2,0,h-/hj-,mahi-/mari- (complex prefix?),onset (possibly with prefix in AN),"kam_sui hjaŋ, haŋ, hlai mu:t vs. western_mp mahitsy, mahity, mahise, mamari",2
straight,STRAIGHT,2,0,o (nucleus),"o, ɔ (nucleus)",vowel nucleus,"kra nco, tai toŋ, troŋ, so, sɔ vs. oceanic toto, tonĵomo, tɔŋotɔ, !ɔ!ɔlɔ, lɔlɔ!a, ōto",3
suck,SUCK,2,0,t,p,coda/final,"TK: dot, sut, lut, dut, ʒɔt, ru:t́ | AN: sup, sip, sep, sipsip, supsup, səpˈsəp",4
suck,SUCK,2,0,d,s,onset,"TK: dot, dut, du:t, dùut | AN: sipsip, sisep, sesep, sup'sup, sumisip, sirəpáu",3
suck,SUCK,2,0,u,u~i,nucleus/vowel,"TK: du:t, dùut, lu:t, ru:t́, lut, tuət | AN: sup, sip, supsup, sipsip, suʔ, sussúp",3
suck,SUCK,2,0,s/ʃ/ś,s,onset,"TK: śut, sot, sot | AN: sipsip, sisep, sumisip, sussúp, supsup",3
suck,SUCK,2,0,ʒ,s,onset,"TK: ʒɔt, ʒɔt | AN: sisep, sɨsuʔ, sussúp",2
sugarcane,SUGAR CANE,2,0,oi~ɔi~o:i,ou~oʔu~ohu~ovu,"rime, nucleus + glide","TK: ʔoːi, ʔɔːi, ʔoi, o:i, u:i / AN: ofu, ovu, ohu, ōhu, tou",3
sugarcane,SUGAR CANE,2,0,ʔ-,Ø-/o-,"onset, initial","TK: ʔoi, ʔɔi, ʔoːi / AN: ohu, ofu, ovu",2
sugarcane,SUGAR CANE,2,0,u~ui,u~vu~fu~hu,syllable nucleus/final,"TK: ʔui, u:i, ʔũi / AN: ovu, tovu, ofu, ohu, foʔu, thɔvu",3
sweetpotato,SWEET POTATO,2,0,man,ma,syllable root/onset+vowel,"TK: man.¹/²/³³/³¹²/²¹² (all clades); AN: kumala, kumara, kaema, umaa",3
sweetpotato,SWEET POTATO,2,0,m,m,onset,"TK: man, mu, ma:k; AN: kumala, kumara, umaa, kaema, mote, vomanga",4
sweetpotato,SWEET POTATO,2,0,a,a,nucleus/vowel,"TK: man, ha:n, la:ʔ; AN: kumala, kaema, umaa, vomanga, betatas",4
sweetpotato,SWEET POTATO,2,0,-n,"-ŋ, -ng",coda,"TK: man, ha:n, sau; AN: vomanga, kumang (compare implied from 'kumala')",2
sweetpotato,SWEET POTATO,2,0,ŋ,"ŋ, ng",coda,"TK: mu.sau, ljuŋ.mpu, wu:ŋ.su; AN: vomanga",2
sweetpotato,SWEET POTATO,2,0,h/ʔ,`/ʔ,onset,"TK: ʔbuŋ, ʔa:, ho:, hua.; AN: `uala, ʔuala",2
sweetpotato,SWEET POTATO,2,0,k,k,onset (less frequent),"TK: lɨk.sɨ, ma:k; AN: kumala, kaema, kbla-k, kolompe",2
swim,SWIM,2,0,w-/j-,l-,onset,"TK wa:j, wai, waːi, wâay, jou//AN langoy, laŋuy, lmaŋuy, láŋoy",3
swim,SWIM,2,0,-ai/-oi/-ui,-uy/-oy,nucleus+glide,"TK wai, waai, wa:j, lui, lei // AN langoy, laŋuy, lumaŋuy, languy",4
swim,SWIM,2,0,-m/-n,-ŋ,coda or medial nasal,"TK nam, nham, zam, ʔa:p (as nasal component or suffix) // AN laŋuy, langoy, laŋolo, naglangoy",3
swim,SWIM,2,0,p-/ph-/f-,h-/k-,onset (less frequent),"TK plei, pei, phu // AN huma'lug, kahoŋ, kalang, káue",2
take,TAKE,2,0,m,ma,onset; full syllable,"TK: mje, mai; AN: maŋal, maka, mɛnɛ",4
take,TAKE,2,0,t,t,onset,"TK: tai, təi; AN: taŋo-hia, toó, toʔo",4
take,TAKE,2,0,ʔa(u/w),ʔa(V); a(C)V,CV syllable; onset (glottal or zero),"TK: ʔau, a:u, ʔaw; AN: ʔave, abi-, abi-, hoʔa",3
take,TAKE,2,0,j,ʒ,complex onset,TK: j.i.p; AN: ʒ.u.p.u.k,2
take,TAKE,2,0,p,p,coda or medial,"TK: j.i.p, hap; AN: api-, ʒ.u.p.u.k",2
that,THAT,2,0,n,n,medial/coda,"TK: nan, cjen, hɐn, kɐn; AN: yan, ʔaˈʔan, sayan, yaqan, a.n.j",5
that,THAT,2,0,k,ʔ,onset (pre-nasal or pre-vocalic),"TK: kɐn, kjɐn, kjɛn; AN: ʔan, ʔuyito, koani, k-una",3
that,THAT,2,0,pj-/kj-/cj-,j-/y-,onset,"TK: kjɐn, cjen, cjɜn; AN: yan, yaqan, njany",3
that,THAT,2,0,a,a,"vowel, nucleus","Both sides: pAj, nAn, hAn / yan, ʔaˈʔan, sayan, k-una",4
that,THAT,2,0,j,y,medial/onset cluster or glide,"TK: paj33, kjɐn, cjen, mi³²+hən³²³; AN: yan, yaqan, sayan",3
that,THAT,2,0,tsa/sa,sa/say,"onset and nucleus, possibly deictic marker","TK: tsa⁵ (Kam-Sui), tai cjɜn; AN: sayan, sáya', siitu",2
that,THAT,2,0,ui/ɯi,wi/way,nucleus,"TK: ʔui⁵, jɯŋ; AN: way, wái, wapa",2
there,THERE,2,0,k,k,onset,"TK: ka+tɛ (‘ka-’, ‘ke-‘, ‘ki-’; AN: aka, ako, eka(na), akao",4
there,THERE,2,0,t,t,onset,"TK: ti, tɛ, te; AN: atato, atia, tɛŋā (‘te-’, ‘ta-’)",4
there,THERE,2,0,an,an/na/ŋa,rhyme/coda/final syllable,"TK: kɐn, cɐn, ti+nân; AN: aiani, patana, laŋatna, auŋa, ekana, enda",4
there,THERE,2,0,j,y,medial onset,"TK: cjen, kjɛn; AN: rya, ats(y), ary, ary; “j~y” matches",3
there,THERE,2,0,ɗ,d,onset,"TK: ɗɤʔ forms; AN: di_situ, enda, ndɔna",2
think,THINK,2,0,ŋ,ŋ,coda or medial,"TK: siːŋ, θiɤŋ, siəŋ, θɯəŋ; AN: aŋər, marəŋaŋər, maŋər, kimianger",4
think,THINK,2,0,n,n,onset or medial,"TK: nɜm, nɐm, ʔnɐm, ʔnʊm; AN: mandignika, nakem, magənang, remrém, mannono(t)",3
think,THINK,2,0,s,s,onset,"TK: siːŋ, siəŋ; AN: ʔisip, mag-ísip, maisip",3
think,THINK,2,0,k,k,onset or medial,"TK: khit̪; AN: pikir, b++pikir, kəmiaŋər",2
think,THINK,2,0,m,m,"onset or medial, often in affixed forms","TK: nɜm, nɐm, ʔnɐm, ʔnʊm; AN: m.a.ʔ.m.i, mihalatəŋ, maghunahúna, marəŋaŋər, magənang",2
thinofshapeofobject,THIN (OF SHAPE OF OBJECT),2,0,maŋ,mani-/meni-/mini-,word onset/CVC skeleton,"TK: maŋ.⁵⁵, ma:ŋ.⁶, ba:ŋ.¹/ʔba:ŋ.¹; AN: manìfy, menini, mini:nivi, menini:vi, meni:nivi",4
thinofshapeofobject,THIN (OF SHAPE OF OBJECT),2,0,ŋ,n,coda,"TK: maŋ, baŋ, waŋ; AN: menini, minini, menini:vi",3
thinofshapeofobject,THIN (OF SHAPE OF OBJECT),2,0,b/p/w onset,m onset,word onset,"TK: ba:ŋ, ʔba:ŋ, pa:ŋ, wa:ŋ; AN: menini, minini, maniβniβi",2
thinofshapeofobject,THIN (OF SHAPE OF OBJECT),2,0,a vowel,a/e/i vowel,syllable nucleus,"TK: ba:ŋ, ma:ŋ, wa:ŋ; AN: manìfy, meni:nivi, minineə",2
thou,THOU,2,0,m-,k-,onset,"TK: məŋ, mɤŋ, mɯŋ, mʌŋ, meɯ; AN: kamu, koso, kaw, kau",3
thou,THOU,2,0,ŋ,u,coda or rhyme,"TK: məŋ, mɯŋ, mʌŋ; AN: kamu, kau, kaw",2
thou,THOU,2,0,th-,k-/ʔ-,onset (non-nasal series),"TK: thəə, thə; AN: koso, ʔisu, k-isu",2
thou,THOU,2,0,aɯ~ɯ,aʊ~aw~au,main vowel,"TK: măɯ, meɯ, maɨ, mɯŋ; AN: kau, kaw, ikaw, káwu",4
thou,THOU,2,0,c-,s-/si-,onset (alternative forms),"TK: caw; AN: siw, sîoʔo'",2
thou,THOU,2,0,,ʔ-,proclitic onset,"TK: ---; AN: ʔasu, ʔisu, ʔiso",1
throat,THROAT,2,0,kh,k/g,onset,"TK: khɔ:, khɔ:, kho:k, khɔ:ŋ; AN: kaki, karo-, gado-, godoka-, klagu-",4
throat,THROAT,2,0,ŋ,ŋ,coda or nucleus-final,"TK: koŋ, kuŋ, suə:ŋ, huŋ; AN: geloŋ, moŋa, ŋuruhara",3
throat,THROAT,2,0,o/ɔ,a/o/u,main vowel,"TK: khɔ:, xo, ho, ko:ŋ; AN: karo-, gado-, godoka-, puʔu, pore, moŋa",2
throat,THROAT,2,0,h,,onset (sometimes absent in AN forms),"TK: ho, hɔi, hau; AN: (rarely reflected, some initial loss: aro- vs. khɔ:, ho)",1
thunder,THUNDER,2,0,pj-/fa-,bi-/bu-/bru-/pyu-,onset,"TK: pja, fa; AN: biiwaʔ, bu(b), bru(w)a, pyuwa, bitvah, bitvaq",4
thunder,THUNDER,2,0,"-a, -a:",-a/-aʔ,nucleus/coda,"TK: fa:, pja; AN: biiwaʔ, bru(w)a, pyuwa, bitvah, tselalaq",4
thunder,THUNDER,2,0,lɔŋ/laŋ,loŋ/lul/luləŋ,rhyme or coda,"TK: laŋ, lɔ:ŋ, hɔ:ŋ, rɔ:ŋ; AN: loŋgodu, glugong, lul, kələkələŋan",3
thunder,THUNDER,2,0,qum/kəm/qam,kum/gum/gund,onset + CVC syllable,"TK: qum, kəm, qam; AN: gundul, gund, kugun, t.ə.g.uː.n",3
thunder,THUNDER,2,0,mo/wei/ni,"vo-, vu-, wo-",onset,"TK: mo, wei, ni (less frequent); AN: vohotojimā, voo, vu-, wo-",2
thunder,THUNDER,2,0,pla/pja/pjha,pla/kla,complex onset,"TK: pla, pja, pjha; AN: plakat, kla, tselalaq",2
tie,TIE,2,0,p/ph,p,onset,"TK: phuk, phu:k, pʰ.uː.k, puk; AN: pukitsi, pukunia, pənək",4
tie,TIE,2,0,t/th/ts/tɕ,t,onset,"TK: tuk, tsok, tɕok, tan; AN: mamatotra, mamatotsy, tosi(a)",3
tie,TIE,2,0,k/ʔ,k/q,coda (sometimes medial/final),"TK: phuk, suk, zuʔ, mat, tɕok, tsok; AN: pukitsi, pukunia, pənək, ikat",3
tie,TIE,2,0,m,m/ma-,"onset, initial syllable (ma- prefix in AN)","TK: mat; AN: mamery, mamefe, mamatotra, mamihy",2
tie,TIE,2,0,n,n,onset/medial,"TK: nai, tan; AN: nono!a, ndakohia, kani",2
time,TIME,2,0,t,t,onset,"TK: tɨ:a, tai, ta:i; AN: taɣu, tahu, tulana, tem, totoso",4
time,TIME,2,0,s,s,onset,"TK: si, śi, sat, sa; AN: sanda, sand, saen",3
time,TIME,2,0,k,k,onset (esp. disyllabic forms),"TK: ka:p, kha:w; AN: kada, kadamaŋa, kaiaheve, kɔlɔkɔlo",3
time,TIME,2,0,n,n,coda and medial,"TK: ni:n, hon; AN: sanda, mataina, tulana, mano",2
time,TIME,2,0,m,m,"coda/onset, often in disyllables","TK: ja:m, ka:p_ja:m; AN: mbona, mataina, mahɔlo (note: mb- initial also present in AN)",2
time,TIME,2,0,w,v~w,onset/medial (labial-approximant or fricative),"TK: we:, weelaa; AN: vejoana, avo, vidɔ, manawa",2
today,TODAY,2,0,n,n,coda/onset; in /-n_/ or NVN context,"TK: van_ni, wan_ni, wan_nai, fan_na:i; AN: ini, paŋina, iŋeni, taraina",5
today,TODAY,2,0,v/w,w/ɣ/v,"onset, initial syllable","TK: van_ni, wan_ni; AN: va_ɣœni, ɣatinaiɔ, ɣando",3
today,TODAY,2,0,a,a/ə/ɛ,main syllable vowel,"TK: van_ni, wan_ni, haŋ_naŋ; AN: tara!ena, taŋiana, ɣatu_naina",4
today,TODAY,2,0,ŋ,ŋ/ŋi/ŋe,"medial/nasal onset in 2nd or 1st syllable, sometimes coda","TK: haŋ_naŋ, ŋon_ni; AN: paŋina, taŋianāre, iŋeni, laŋi_ne",4
